,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
261,131.0,124.0,-355147.248976498,-353839.2141190402,-3316.705880791165,-3356.264698329317,-528825.8530900402,-531681.7274001607,1338481.544146996,1331555.179112052,-698283.0173387349,-699801.8329165702,-830235.0251207831,-831904.3244914337,-776298.0424248192,-778736.5391098635,-954097.6166583092,-956901.0704724016,-3776369.1457475866,-3775656.884520201,-3293621.432164437,-3291683.7782884897,-3300765.0884712813,-3298839.281558494,-3017737.909213924,-3015805.104858671,-3001166.655495675,-2999758.0733355503,-696063.0722408474,-690154.9708166507,-3202290.3343138956,-3199571.381942952,-2654392.563886783,-2653247.9348233896,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679429378.221604,1679429379.2216585,0.008032128514056224,0.0
262,127.356,127.5140562248996,-350796.382760604,-349496.2173890041,-4095.315229364,-3956.3320176666666,-538686.5542753681,-541323.6171795101,1313079.854140264,1306186.3649515824,-703856.6832371759,-705254.3573151124,-836368.997379416,-837929.2302076024,-784896.449672732,-787098.646636731,-964323.1048968999,-967010.2808301004,-3774002.034902792,-3773197.5549321566,-3286689.0869961884,-3284583.771976309,-3293845.5068880757,-3291745.736246936,-3011010.1202738555,-3009030.8264788873,-2995722.805943856,-2993903.9004768473,-675338.3585618,-669274.5399041366,-3192715.58698602,-3189930.750324438,-2650474.6826261124,-2649246.235766245,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679429381.8269773,1679429382.826726,0.012,0.0
263,128.4763779527559,128.49212598425197,-346409.35884121654,-345188.07712396065,-3924.3045739606296,-3916.378328551181,-547223.4043994056,-549982.7642119764,1288232.978033819,1281143.5608462086,-707992.9030458464,-710929.4470727362,-841130.8365765315,-844213.3033510945,-791187.532756071,-795637.6453985275,-973117.2427285315,-977364.9668368347,-3770355.3612636775,-3771030.809157414,-3277935.9477691613,-3277373.5729506887,-3285036.4253742443,-3284413.1369482675,-3003156.2944104886,-3002681.5475822124,-2987702.335605654,-2988225.598743252,-654235.7805563188,-648263.7337619725,-3181963.4734264337,-3180640.0671167364,-2645323.59609089,-2645602.3114323583,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679429385.4090922,1679429386.4229658,0.015748031496062992,0.0
264,127.116,127.23293172690764,-342169.356843136,-340996.87769144576,-3976.5942068960007,-3873.3537247068275,-557465.7081920841,-560099.2484096186,1262591.6622390202,1255543.342139482,-714851.8961491239,-716351.0580481205,-848589.3769966841,-850266.8653226265,-801846.064310776,-804173.3004190803,-984701.651656852,-987508.7866772048,-3769427.4002823117,-3768796.6246348433,-3272141.5538956844,-3270168.4177984456,-3279148.190635228,-3277171.526336129,-2998140.083806508,-2996404.055660807,-2984300.615346492,-2982748.688801406,-632740.1600766799,-626772.9832783414,-3173893.1422105962,-3171316.986657466,-2642866.638763752,-2641830.3621417186,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679429389.0357325,1679429390.0323257,0.02,0.0
265,127.5140562248996,127.71084337349397,-681545.1564102891,-679178.9048721446,21547.075191738957,17313.307935943776,-1535346.5424011806,-1532147.2224962611,-5555.581559759035,-7295.835600614458,-1353137.7240985502,-1349220.2636495943,-1706468.0724787952,-1703544.8585565423,-2127053.083490755,-2124392.1422449397,-2424799.492931277,-2425046.025670891,-2846285.9417182133,-2844893.42480706,-1572395.5272319077,-1570669.9273178915,-1614438.803078783,-1612773.8081694096,-1728845.3399332971,-1727148.311473269,-1872079.7973693374,-1866712.860224004,-17338.113524947792,-19244.528818257026,-2516064.8174075903,-2514605.344364779,-2511864.9623261723,-2510491.4923328636,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431596.8513632,1679431597.849563,0.004016064257028112,0.0
266,129.9800796812749,125.5,-675245.7810999961,-674475.4596323001,11542.063973864542,13659.382779516,-1533350.5125022072,-1539741.40879408,-9128.342724988048,-8306.75081096,-1349813.2368023107,-1356114.834322308,-1705287.1986343148,-1711460.9500719241,-2146789.5647179047,-2144016.6459103283,-2424370.782554434,-2428524.0531592,-2845595.4665417965,-2848971.40848296,-1570851.8297946653,-1574056.329018636,-1613311.0218983705,-1617059.890873404,-1727074.5029466853,-1730327.33801932,-1861125.5293550321,-1872234.940080068,-16497.532276928287,-15630.175784868,-2513999.1242162785,-2515995.8670134437,-2510157.9867272032,-2512875.079974532,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431600.4565728,1679431601.460001,0.00796812749003984,0.0
267,127.26,127.40160642570281,-672422.8957203679,-671720.1374421043,11300.750887495999,7305.198557883535,-1541441.7986204638,-1542058.688317253,-9342.662971324,-11712.557540108433,-1357445.0470739761,-1358094.3155315223,-1713485.752044412,-1714247.3434576506,-2140550.976103696,-2139841.5322861564,-2435031.5586366006,-2435130.981962213,-2851030.46548726,-2851771.6802704055,-1575292.273913892,-1575759.0005024176,-1618051.7590107722,-1618445.7502178354,-1731045.11654916,-1731292.850565245,-1871011.5908398123,-1875508.4817197227,-19238.893179751998,-24475.60398188353,-2516012.1490970002,-2516101.2566756387,-2512863.2954195957,-2512844.5913505824,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431604.0675325,1679431605.0646536,0.012,0.0
268,129.74103585657372,130.332,-668554.6326956494,-666615.938260116,6652.59298091235,6838.914971244,-1543837.978784478,-1542611.059500084,-11611.085448326694,-11395.205425627999,-1359580.094954207,-1358234.245328196,-1716301.049032769,-1715305.178321004,-2142085.335009287,-2141083.113561056,-2434419.6552486173,-2434094.710122924,-2853754.2664635656,-2853392.204450592,-1577293.5754752988,-1576788.354490808,-1619779.7627870399,-1619269.9283683682,-1732021.5035897451,-1731303.241646688,-1869771.8651706455,-1868159.938831296,-24326.26015917928,-24393.5995571,-2516276.302843653,-2515590.387772364,-2512912.765319167,-2512131.863371344,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431607.6744149,1679431608.6758492,0.01593625498007968,0.0
269,127.13147410358566,127.188,-663510.7284243865,-662445.9181363521,6473.333771422311,6035.164121988,-1544661.752593506,-1545634.3149702959,-11838.940734203186,-12139.385478404,-1360099.2702321354,-1360936.097018256,-1717715.7872923065,-1718736.876337152,-2143196.4535838286,-2144498.5380767123,-2436101.436834175,-2436391.7091359845,-2855482.8638223824,-2856267.5843557394,-1578316.0358108405,-1578819.698908316,-1620664.6781456056,-1621163.102527032,-1732198.9696728645,-1732437.271170288,-1868968.6599533507,-1869671.943148576,-25691.56882701992,-26412.213136204,-2515784.793860394,-2515655.687767976,-2512348.866605004,-2512387.58306356,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431611.2751725,1679431612.2764916,0.0199203187250996,0.0
270,127.50996015936255,127.644,-548145.8316213228,-546618.975951556,-3769.769348561753,-4028.206351784,-581032.1245721115,-580420.059969404,-244863.40396466933,-245122.71012338,-716595.2609190518,-717645.7175786281,-1362339.0026525059,-1362436.4541097442,-68171.04527240637,-69702.524626564,-615886.7872984901,-619392.5980797679,-2531877.1159037054,-2529866.976960516,-1554942.964458219,-1555710.343326328,-1421578.2609194983,-1419139.406578472,-1406498.8992752032,-1403857.8772375442,-2270924.670526275,-2270918.7887810115,-105144.21524336255,-103882.527575804,-2045361.0236832867,-2044308.174646884,-124870.76209481673,-125235.07037583199,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434713.2158732,1679434714.220634,0.00398406374501992,0.0
271,130.0,124.5,-541412.5757362709,-538645.3812891559,-4123.493986326694,-4017.385246452,-575091.9092927291,-571902.2707822561,-243255.08713107568,-241584.48762711597,-716957.4339818765,-715772.741529044,-1359996.4571944901,-1358474.0605919242,-73020.94780033466,-73576.896617084,-625923.881780992,-627438.93640504,-2522853.065171594,-2519575.4405945595,-1546576.525201231,-1539920.024623848,-1411432.0657022551,-1408048.2928810401,-1395124.6240586773,-1391231.1471976237,-2268696.280324968,-2267555.697388124,-99801.64963421115,-97827.663162648,-2039523.0978230042,-2036890.2693856158,-125252.60184317133,-124734.08087897999,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434716.8172069,1679434717.818877,0.00796812749003984,0.0
272,127.308,127.4578313253012,-533413.0152956,-531811.7509985463,-4068.6090074279996,-4297.718020361446,-567149.9215543239,-567556.8589348354,-240366.35903910003,-240863.4754428715,-715639.976458584,-717612.1704001165,-1356339.551966148,-1357398.0398408552,-76593.00882733602,-77871.91359880722,-634243.141441724,-637150.733418498,-2512794.36478546,-2510697.106838024,-1533991.97292236,-1531238.658015707,-1400602.4432900439,-1398588.5799403095,-1382903.9236192517,-1380460.3780295379,-2265593.631219072,-2266323.5759230237,-93627.773955812,-92612.78888812449,-2032384.211347588,-2031572.3535820723,-124558.57212051601,-124872.39487830122,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434720.4285097,1679434721.4262233,0.012,0.0
273,130.284,130.428,-527043.5985378681,-523657.573182292,-3511.01631056,-3781.1255193879997,-563797.3229643321,-559101.3537766159,-240671.98284532,-237917.836656288,-717930.0875580679,-715658.87423262,-1355864.811642772,-1353091.8578018842,-82033.29968850399,-82026.928904876,-645084.4577651601,-645943.562977748,-2504876.000031968,-2500720.989551672,-1528069.1075407478,-1517062.779553312,-1391834.1979782481,-1387776.946518064,-1372917.0411726441,-1368146.3477786041,-2264855.564457864,-2262757.291407252,-88658.481199552,-86739.36685793201,-2027969.129558704,-2024561.71519298,-125108.80698071199,-123922.20400836399,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434724.031788,1679434725.0335655,0.016,0.0
274,127.03614457831326,127.23293172690764,-519443.46544802,-517349.11884163856,-3184.5623675863453,-2783.6248544658633,-557971.7845969237,-556209.3533168233,-239003.7219744136,-238629.2144566185,-718005.0720570884,-717897.4863785944,-1353637.3884590322,-1352716.7508048876,-85729.74853571084,-86827.17286916466,-655691.021784743,-658018.0656701927,-2495576.9003628073,-2493122.0885201124,-1517270.403358514,-1514635.999827225,-1381908.9628105059,-1379102.1933978957,-1361592.101780968,-1358440.014612964,-2262843.5676586386,-2262031.9978999076,-83466.07803966667,-81917.19586469077,-2021964.942580398,-2020357.2500034338,-124786.67405327712,-124733.20437174296,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434727.6416283,1679434728.6399603,0.020080321285140562,0.0
275,127.572,127.716,-922930.2569544439,-920819.6478867161,3811.807848432,2272.792610256,-1452788.14754346,-1450374.573275452,-15697.943413003999,-15987.686394187998,-1291506.280124952,-1288721.8078043319,-1601664.0243129758,-1599536.4422245799,-1968003.181457948,-1966082.399854964,-2253274.13431096,-2253613.1698624077,-2749476.258692272,-2748522.486510572,-1513304.560101572,-1512097.9886171801,-1554061.4326073441,-1552721.546735972,-1695308.5760246199,-1693865.6289417439,-1820204.8554664922,-1817607.517672468,-34666.195233620005,-34808.069087048,-2523864.872677944,-2522557.0467182524,-2515990.830897172,-2514447.245174308,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431459.6729653,1679431460.671506,0.004,0.0
276,130.476,125.5,-917349.7230231479,-915767.4984654839,954.553241108,558.6999128640001,-1453853.51250808,-1453663.8288097442,-16659.135658624,-16698.28518608,-1291515.275182164,-1291174.89423452,-1603292.7154651599,-1603258.649260808,-1971279.425058268,-1971907.25087014,-2258135.2417630083,-2259968.632694332,-2751727.666583944,-2752199.76975916,-1514351.9113483361,-1514437.003903048,-1555449.739867388,-1555521.1488630117,-1695912.7983943082,-1695778.3617709042,-1818810.29544002,-1818425.41556662,-35590.686272452,-35685.110769880004,-2523268.8814722355,-2522861.756427536,-2515604.230118312,-2515282.828483896,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431463.2845855,1679431464.2836971,0.008,0.0
277,127.20481927710843,127.40160642570281,-912286.770946723,-910643.6688977871,-377.8037268674699,-347.11020365863453,-1457425.9418556145,-1457944.0714499399,-17029.84472854217,-17017.026137742974,-1294657.2597580766,-1295027.6782531685,-1607371.6145134137,-1607989.184056566,-1976434.8700019117,-1977748.443783233,-2264973.4939333857,-2267215.02596912,-2754968.3518616227,-2755857.3588350806,-1516661.7831306627,-1517152.1060777227,-1557668.8234870804,-1558084.2643200322,-1697381.6434771968,-1697655.797586988,-1820676.950972048,-1820928.9558495462,-36208.48383579116,-36124.357255558236,-2523234.9424886387,-2523163.679741321,-2515885.9948343895,-2515771.8145833616,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431466.8960378,1679431467.8950818,0.012048192771084338,0.0
278,130.236,130.88755020080322,-907123.233452256,-904460.8532236706,-1552.1044197079998,-1548.2918735742971,-1459989.5405756999,-1455882.4779588713,-17710.248435768,-17213.378941714862,-1296797.264194176,-1292290.8595673093,-1610377.773568336,-1606644.8865906626,-1981040.845279792,-1977866.0495064096,-2272334.9845808363,-2271670.3178633493,-2758407.429982136,-2756373.93080906,-1518899.7646450638,-1516827.1257168753,-1559629.7399556441,-1557315.7219387149,-1698719.18543806,-1696383.1700471325,-1822257.6425382239,-1818290.1983061365,-36721.005764147994,-35911.18085901204,-2523273.042115332,-2521261.077709466,-2515791.3324584235,-2513343.342251811,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431470.499252,1679431471.4999154,0.016,0.0
279,127.15139442231076,127.25099601593625,-901244.9888178287,-899950.0694443268,-1601.768395824701,-2141.661870800797,-1462341.2388005976,-1463137.0599276293,-17390.868276768924,-17688.839293051795,-1298185.6868298566,-1298882.21705551,-1613201.865595968,-1614129.8202625378,-1985192.4514786256,-1986510.1514651475,-2277480.5158959003,-2279793.8776340038,-2760923.210839243,-2761987.1866460196,-1520378.0829264661,-1521071.8347679682,-1561307.135515514,-1561916.4351642749,-1699626.439646526,-1700084.1698898606,-1822480.09483296,-1823031.616914291,-36365.966933573705,-36610.184765,-2522828.5512743467,-2522946.297058343,-2515619.505648845,-2515695.5414747135,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679431474.1014156,1679431475.1044543,0.0199203187250996,0.0
280,127.428,127.572,-374924.874892804,-373854.51887302805,-1858.7817977400002,-2154.0587132120004,-426946.689718544,-425634.45635251596,-184565.78118395602,-184693.95216632797,-667424.3625908359,-667088.5135040641,-1286176.8310280922,-1285061.4975763997,-100563.67332506,-98283.61300036,-683999.446392,-679112.6541033799,-2292440.40518286,-2289839.4024180197,-1290168.88763532,-1288588.901113112,-1170490.64260608,-1167491.0807003197,-1123511.0079659482,-1120254.7436064042,-2207273.25073158,-2207071.177371852,-34447.163873576,-34726.0106475,-1886031.1691798079,-1884452.982956512,-106500.578463096,-106759.873003952,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434795.0478687,1679434796.047065,0.004,0.0
281,129.9003984063745,129.5,-366348.81608208764,-365517.72517176793,-2418.0533909083665,-2695.4873437319998,-418438.07366166136,-417759.06488406804,-180418.97546018328,-180770.87554588,-660863.8152547769,-660961.390371504,-1281267.229350964,-1280565.975256676,-87930.0992186773,-86267.92457912401,-661476.3976713546,-656763.352961932,-2279936.8383230004,-2277496.188342108,-1275900.081453522,-1275299.420750108,-1157669.0334603863,-1154845.0194412598,-1109254.808740773,-1106168.7650881682,-2204279.93701002,-2203818.9899705877,-33985.282809749,-34047.209983728,-1877261.4527948725,-1875820.148446568,-104306.56661121912,-104718.32117063999,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434798.655021,1679434799.6567848,0.00796812749003984,0.0
282,127.14859437751004,127.34538152610442,-359595.12763193576,-359232.74283856223,-3029.9830889116465,-3052.502875385542,-408581.6481203534,-412181.5048227469,-176754.4971468956,-178736.5378172008,-655221.4498740884,-659207.3960681004,-1273520.375163004,-1276110.7602998274,-80003.4728973775,-78355.81001535743,-641296.2161310923,-637103.7613621727,-2267151.7021305463,-2266009.6410940965,-1252808.7704772248,-1257233.8169603494,-1144316.3630161565,-1143280.6187254537,-1094083.2679658192,-1092903.246665518,-2198881.615367562,-2201086.107061799,-33715.614781899596,-33903.108754722896,-1867735.6588151806,-1868386.0698034219,-103497.85145554619,-104179.59797369078,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434802.261727,1679434803.260427,0.012048192771084338,0.0
283,130.188,130.332,-356988.556979704,-355793.130611552,-3315.2493614480004,-2732.246486208,-410388.13690999604,-409680.70527082396,-179471.95881273202,-179713.49927347602,-659454.1839902359,-659518.59563814,-1274262.0644882002,-1273539.0610145722,-75363.683624724,-74027.870419988,-625244.0866523039,-620500.644505088,-2259570.125051768,-2257058.1330130203,-1255295.087253448,-1252271.9734039202,-1135924.5023637682,-1133210.2116596838,-1084810.093976252,-1081701.31036058,-2200246.887951724,-2199934.309713144,-34269.429954236,-33919.307222304,-1864541.677062708,-1863049.6562778319,-105459.885532864,-105767.929764744,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434805.8678613,1679434806.8694532,0.016,0.0
284,127.13147410358566,127.188,-353228.83507189236,-352214.627768368,-2167.541450760956,-2350.3191888999995,-408016.80986256973,-406817.901708836,-180385.53653805176,-180349.05843128,-659761.3609644941,-659527.487698496,-1271716.4610965617,-1270471.6070260599,-71340.41007603984,-70403.79362152,-608634.9246356654,-603932.2576442161,-2250636.9648748646,-2247943.13382424,-1245014.0071098087,-1241955.241436388,-1126239.9752235897,-1123238.718657356,-1073692.4103516692,-1070290.6060565158,-2198848.920472143,-2198331.7690291,-33697.707224709164,-33799.013352284,-1859257.5682461713,-1857562.3988583642,-106745.30614089641,-107037.389402132,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679434809.4682791,1679434810.4731052,0.0199203187250996,0.0
285,127.548,127.692,-390896.989452436,-391001.60205384,-1619.136049668,-1558.5352848119999,-1687684.02691888,-1688364.8360210443,-1619826.954582552,-1620395.3512186238,-1326126.72974192,-1326911.5205897598,-1895384.35284908,-1896149.0979372358,-136374.45096664797,-138035.29000702,-1342124.0806727682,-1338406.8990239,-3147731.153456108,-3148227.9994759997,-2181084.8883491317,-2181428.638151704,-2203159.818787564,-2203453.7481610365,-2331249.09892668,-2331282.2252848484,-2193050.82500586,-2193372.9991165237,-29469.946798079996,-29513.623894884,-2535757.44554486,-2535942.801230332,-145455.424720692,-145490.61745294,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433346.1188443,1679433347.12139,0.004,0.0
286,130.5,124.0,-391228.36032253597,-391438.43534393574,-1594.170045184,-1766.3824222489961,-1689994.1623203878,-1690677.6540627668,-1621759.035797016,-1622335.3458511406,-1328419.613172912,-1329300.78324347,-1898120.63337812,-1898918.681992482,-143659.18560736,-146444.93920966264,-1328841.046195168,-1325220.408200229,-3149405.452895812,-3149878.873796285,-2182248.709708284,-2182579.073782498,-2204183.905623448,-2204462.7414703574,-2331310.643829188,-2331337.538111663,-2194262.9840687444,-2194567.87087706,-29923.935404272,-30134.050962650603,-2536240.4771137917,-2536349.321728719,-145680.27754786803,-145765.27167304416,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433349.7281268,1679433350.7252467,0.008,0.0
287,127.31726907630522,127.5140562248996,-391196.27816033736,-391309.9995273574,-1473.5885733493976,-1293.309635935743,-1691360.6953663214,-1693075.7689552049,-1623357.0220077792,-1624379.8766129275,-1330766.4824589437,-1331555.6272241082,-1900074.8714857951,-1901815.5714843576,-154648.78776825703,-158607.23539205221,-1315412.5575261528,-1311873.9801509317,-3150806.084479064,-3151706.0766616547,-2183098.9311936623,-2183916.2876305026,-2204884.8996757306,-2205640.548062871,-2331065.5470044296,-2331523.3753624423,-2194665.214609241,-2195924.6443865537,-30186.878637389556,-30274.691370301203,-2535515.4605483213,-2536714.7269698633,-145651.37580081125,-145947.71576739757,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433353.3300595,1679433354.3285894,0.012048192771084338,0.0
288,130.356,130.5,-390976.13608554,-390761.301846648,-1017.338397204,-864.4352989639999,-1694072.4508848719,-1694491.158782372,-1625359.92114066,-1625834.5241349603,-1333233.945039968,-1333806.163287928,-1903184.01589204,-1903813.526131336,-170338.006059888,-175525.99114489602,-1302064.127691292,-1298489.9786102518,-3152518.21047286,-3152938.8345407085,-2184340.0562214805,-2184638.8457582924,-2205954.8890536716,-2206228.545216136,-2331148.7928806157,-2331142.3083713036,-2196152.66277226,-2196356.8690248644,-30174.361488199997,-30533.816162776002,-2536252.7058425397,-2536174.217960144,-145830.81171877598,-145850.954038,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433356.9335892,1679433357.9355986,0.016,0.0
289,127.14,127.26104417670683,-391406.057763812,-391777.5398529197,-1730.3833639680001,-1902.0246567108434,-1697013.497711828,-1697756.7563772488,-1627575.174996276,-1628158.9544497433,-1336413.066913228,-1337048.281352229,-1906523.585381912,-1907411.6188577267,-190470.22300604396,-196784.82497048596,-1288615.959240952,-1285132.4047898357,-3154408.4620962683,-3154851.588646606,-2185788.138125908,-2186136.3232126264,-2207226.9686730755,-2207523.058300161,-2331490.3518545916,-2331512.4418585137,-2197901.813018544,-2198323.1750753014,-30023.007634028003,-30446.988311309236,-2537077.1890970916,-2537246.8880738113,-146006.208897396,-146161.62680917265,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433360.542944,1679433361.5424702,0.02,0.0
290,127.4859437751004,127.68273092369478,-395940.72083833336,-396224.1172597951,-1576.9818186586344,428.8841954136546,-1777900.0165458354,-1779458.871369016,-1684950.5231335743,-1685479.79089845,-1412686.0007506346,-1415590.5878601444,-2009661.0989942048,-2010854.3913061486,-651589.7879858714,-654767.9001246947,-1234194.675035008,-1237411.0727498392,-3198618.9757274776,-3199196.736544502,-2215850.5405511763,-2216250.90284349,-2238237.4790400043,-2238371.656292655,-2321469.7309028716,-2321586.425321181,-2241607.415465566,-2242402.342600117,-32290.672221995985,-32848.582535526104,-2540209.9301117384,-2540939.5578366546,-146622.26448526105,-146794.86950330928,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433510.6615927,1679433511.6568859,0.004016064257028112,0.0
291,129.9402390438247,127.5,-395101.6128635617,-395893.810259564,1203.1557560159363,13.941051236,-1780557.6373951156,-1781049.446469492,-1686173.9330698645,-1686513.6287824602,-1416804.601527765,-1417580.242583776,-2012322.594964175,-2012983.904955844,-646393.7318870518,-650342.1781471119,-1244737.3911817367,-1249187.376879164,-3199870.833442291,-3200139.850156308,-2216599.3693655734,-2216751.659244488,-2238656.8886364065,-2238778.176877252,-2321201.5731503707,-2321081.521401588,-2242915.4163678843,-2243147.7812704914,-32227.488907717132,-32531.671587463996,-2540806.6267712903,-2540792.754983036,-146649.1477940478,-146831.30584136,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679433514.2620564,1679433515.2657397,0.00796812749003984,0.0
